game_id,series_id,game_number,date,patch,blue_team,red_team,first_pick_side,blue_series_wins_before,red_series_wins_before,series_games_before,step,current_phase,draft_state,fearless_unavailable,fearless_unavailable_count,blue_win_rate_before,red_win_rate_before,blue_last5_win_rate_before,red_last5_win_rate_before,blue_last10_win_rate_before,red_last10_win_rate_before,blue_side_win_rate_before,red_side_win_rate_before,blue_patch_win_rate_before,red_patch_win_rate_before,blue_h2h_win_rate_before,red_h2h_win_rate_before,next_side,next_action,target_champion,winner_side,winner_team,next_side_eventually_won
LOLTMNT02_394110,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,1,2026-04-30 08:06:44+00:00,16.08,Gen.G,Kiwoom DRX,BLUE,0,0,0,13,BAN_PHASE_2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Nautilus""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jarvan IV""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Neeko""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ashe""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Seraphine""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Pantheon""}]",[],0,0.7948717948717948,0.38,0.8,0.0,0.6,0.2,0.8461538461538461,0.39285714285714285,1.0,0.0,1.0,0.0,RED,BAN,Anivia,BLUE,Gen.G,0
LOLTMNT02_394110,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,1,2026-04-30 08:06:44+00:00,16.08,Gen.G,Kiwoom DRX,BLUE,0,0,0,14,BAN_PHASE_2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Nautilus""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jarvan IV""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Neeko""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ashe""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Seraphine""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Pantheon""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Anivia""}]",[],0,0.7948717948717948,0.38,0.8,0.0,0.6,0.2,0.8461538461538461,0.39285714285714285,1.0,0.0,1.0,0.0,BLUE,BAN,Jayce,BLUE,Gen.G,1
LOLTMNT02_394110,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,1,2026-04-30 08:06:44+00:00,16.08,Gen.G,Kiwoom DRX,BLUE,0,0,0,15,BAN_PHASE_2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Nautilus""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jarvan IV""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Neeko""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ashe""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Seraphine""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Pantheon""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Anivia""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}]",[],0,0.7948717948717948,0.38,0.8,0.0,0.6,0.2,0.8461538461538461,0.39285714285714285,1.0,0.0,1.0,0.0,RED,BAN,Azir,BLUE,Gen.G,0
LOLTMNT02_394110,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,1,2026-04-30 08:06:44+00:00,16.08,Gen.G,Kiwoom DRX,BLUE,0,0,0,16,BAN_PHASE_2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Nautilus""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jarvan IV""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Neeko""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ashe""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Seraphine""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Pantheon""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Anivia""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Azir""}]",[],0,0.7948717948717948,0.38,0.8,0.0,0.6,0.2,0.8461538461538461,0.39285714285714285,1.0,0.0,1.0,0.0,BLUE,BAN,Ryze,BLUE,Gen.G,1
LOLTMNT02_394110,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,1,2026-04-30 08:06:44+00:00,16.08,Gen.G,Kiwoom DRX,BLUE,0,0,0,17,PICK_PHASE_2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Nautilus""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jarvan IV""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Neeko""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ashe""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Seraphine""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Pantheon""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Anivia""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Azir""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Ryze""}]",[],0,0.7948717948717948,0.38,0.8,0.0,0.6,0.2,0.8461538461538461,0.39285714285714285,1.0,0.0,1.0,0.0,RED,PICK,Aurora,BLUE,Gen.G,0
LOLTMNT02_394110,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,1,2026-04-30 08:06:44+00:00,16.08,Gen.G,Kiwoom DRX,BLUE,0,0,0,18,PICK_PHASE_2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Nautilus""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jarvan IV""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Neeko""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ashe""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Seraphine""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Pantheon""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Anivia""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Azir""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Ryze""}, {""order"": 17, ""phase"": ""PICK_PHASE_2"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Aurora""}]",[],0,0.7948717948717948,0.38,0.8,0.0,0.6,0.2,0.8461538461538461,0.39285714285714285,1.0,0.0,1.0,0.0,BLUE,PICK,Renekton,BLUE,Gen.G,1
LOLTMNT02_394110,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,1,2026-04-30 08:06:44+00:00,16.08,Gen.G,Kiwoom DRX,BLUE,0,0,0,19,PICK_PHASE_2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Nautilus""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jarvan IV""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Neeko""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ashe""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Seraphine""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Pantheon""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Anivia""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Azir""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Ryze""}, {""order"": 17, ""phase"": ""PICK_PHASE_2"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Aurora""}, {""order"": 18, ""phase"": ""PICK_PHASE_2"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Renekton""}]",[],0,0.7948717948717948,0.38,0.8,0.0,0.6,0.2,0.8461538461538461,0.39285714285714285,1.0,0.0,1.0,0.0,BLUE,PICK,Annie,BLUE,Gen.G,1
LOLTMNT02_394110,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,1,2026-04-30 08:06:44+00:00,16.08,Gen.G,Kiwoom DRX,BLUE,0,0,0,20,PICK_PHASE_2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Nautilus""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jarvan IV""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Neeko""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ashe""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Seraphine""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Pantheon""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Anivia""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Azir""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Ryze""}, {""order"": 17, ""phase"": ""PICK_PHASE_2"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Aurora""}, {""order"": 18, ""phase"": ""PICK_PHASE_2"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Renekton""}, {""order"": 19, ""phase"": ""PICK_PHASE_2"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Annie""}]",[],0,0.7948717948717948,0.38,0.8,0.0,0.6,0.2,0.8461538461538461,0.39285714285714285,1.0,0.0,1.0,0.0,RED,PICK,Gnar,BLUE,Gen.G,0
LOLTMNT02_395085,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,2,2026-04-30 08:55:13+00:00,16.08,Kiwoom DRX,Gen.G,BLUE,0,1,1,1,BAN_PHASE_1,[],"[""Jarvan IV"", ""Ezreal"", ""Ashe"", ""Neeko"", ""Seraphine"", ""Pantheon"", ""Renekton"", ""Aurora"", ""Annie"", ""Gnar""]",10,0.37254901960784315,0.8,0.0,1.0,0.1,0.7,0.36363636363636365,0.6923076923076923,0.0,1.0,0.0,1.0,BLUE,BAN,Varus,BLUE,Kiwoom DRX,1
LOLTMNT02_395085,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,2,2026-04-30 08:55:13+00:00,16.08,Kiwoom DRX,Gen.G,BLUE,0,1,1,2,BAN_PHASE_1,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}]","[""Jarvan IV"", ""Ezreal"", ""Ashe"", ""Neeko"", ""Seraphine"", ""Pantheon"", ""Renekton"", ""Aurora"", ""Annie"", ""Gnar""]",10,0.37254901960784315,0.8,0.0,1.0,0.1,0.7,0.36363636363636365,0.6923076923076923,0.0,1.0,0.0,1.0,RED,BAN,Orianna,BLUE,Kiwoom DRX,0
LOLTMNT02_395085,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,2,2026-04-30 08:55:13+00:00,16.08,Kiwoom DRX,Gen.G,BLUE,0,1,1,3,BAN_PHASE_1,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}]","[""Jarvan IV"", ""Ezreal"", ""Ashe"", ""Neeko"", ""Seraphine"", ""Pantheon"", ""Renekton"", ""Aurora"", ""Annie"", ""Gnar""]",10,0.37254901960784315,0.8,0.0,1.0,0.1,0.7,0.36363636363636365,0.6923076923076923,0.0,1.0,0.0,1.0,BLUE,BAN,Anivia,BLUE,Kiwoom DRX,1
LOLTMNT02_395085,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,2,2026-04-30 08:55:13+00:00,16.08,Kiwoom DRX,Gen.G,BLUE,0,1,1,4,BAN_PHASE_1,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Anivia""}]","[""Jarvan IV"", ""Ezreal"", ""Ashe"", ""Neeko"", ""Seraphine"", ""Pantheon"", ""Renekton"", ""Aurora"", ""Annie"", ""Gnar""]",10,0.37254901960784315,0.8,0.0,1.0,0.1,0.7,0.36363636363636365,0.6923076923076923,0.0,1.0,0.0,1.0,RED,BAN,Karma,BLUE,Kiwoom DRX,0
LOLTMNT02_395085,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,2,2026-04-30 08:55:13+00:00,16.08,Kiwoom DRX,Gen.G,BLUE,0,1,1,5,BAN_PHASE_1,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Anivia""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}]","[""Jarvan IV"", ""Ezreal"", ""Ashe"", ""Neeko"", ""Seraphine"", ""Pantheon"", ""Renekton"", ""Aurora"", ""Annie"", ""Gnar""]",10,0.37254901960784315,0.8,0.0,1.0,0.1,0.7,0.36363636363636365,0.6923076923076923,0.0,1.0,0.0,1.0,BLUE,BAN,Xin Zhao,BLUE,Kiwoom DRX,1
LOLTMNT02_395085,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,2,2026-04-30 08:55:13+00:00,16.08,Kiwoom DRX,Gen.G,BLUE,0,1,1,6,BAN_PHASE_1,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Anivia""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}]","[""Jarvan IV"", ""Ezreal"", ""Ashe"", ""Neeko"", ""Seraphine"", ""Pantheon"", ""Renekton"", ""Aurora"", ""Annie"", ""Gnar""]",10,0.37254901960784315,0.8,0.0,1.0,0.1,0.7,0.36363636363636365,0.6923076923076923,0.0,1.0,0.0,1.0,RED,BAN,Bard,BLUE,Kiwoom DRX,0
LOLTMNT02_395085,LCK_20260430_Gen_G_vs_Kiwoom_DRX_S2,2,2026-04-30 08:55:13+00:00,16.08,Kiwoom DRX,Gen.G,BLUE,0,1,1,7,PICK_PHASE_1,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Anivia""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Karma""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}]","[""Jarvan IV"", ""Ezreal"", ""Ashe"", ""Neeko"", ""Seraphine"", ""Pantheon"", ""Renekton"", ""Aurora"", ""Annie"", ""Gnar""]",10,0.37254901960784315,0.8,0.0,1.0,0.1,0.7,0.36363636363636365,0.6923076923076923,0.0,1.0,0.0,1.0,BLUE,PICK,Ryze,BLUE,Kiwoom DRX,1
