series_id,game_id,game_number,year,date,patch,side,team,champion,pick_index,champion_games_before,champion_wins_before,champion_win_rate_before,champion_season_games_before,champion_season_wins_before,champion_season_win_rate_before,champion_patch_games_before,champion_patch_wins_before,champion_patch_win_rate_before,team_champion_games_before,team_champion_wins_before,team_champion_win_rate_before,picked_side_won
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281603,3,2025,2025-09-04 09:51:19+00:00,15.17,RED,BNK FEARX,Sion,2,74,35,0.47297297297297297,74,35,0.47297297297297297,1,0,0.0,8,4,0.5,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281603,3,2025,2025-09-04 09:51:19+00:00,15.17,RED,BNK FEARX,Braum,3,88,41,0.4659090909090909,88,41,0.4659090909090909,1,0,0.0,7,2,0.2857142857142857,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281603,3,2025,2025-09-04 09:51:19+00:00,15.17,RED,BNK FEARX,Ryze,4,89,49,0.550561797752809,89,49,0.550561797752809,1,1,1.0,10,5,0.5,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281603,3,2025,2025-09-04 09:51:19+00:00,15.17,RED,BNK FEARX,Naafiri,5,55,23,0.41818181818181815,55,23,0.41818181818181815,0,0,,10,5,0.5,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,BLUE,Dplus Kia,Yunara,1,14,8,0.5714285714285714,14,8,0.5714285714285714,0,0,,1,0,0.0,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,BLUE,Dplus Kia,Rell,2,120,61,0.5083333333333333,120,61,0.5083333333333333,1,1,1.0,8,4,0.5,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,BLUE,Dplus Kia,Gwen,3,101,57,0.5643564356435643,101,57,0.5643564356435643,0,0,,11,8,0.7272727272727273,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,BLUE,Dplus Kia,Sejuani,4,81,34,0.41975308641975306,81,34,0.41975308641975306,0,0,,9,3,0.3333333333333333,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,BLUE,Dplus Kia,Viego,5,34,15,0.4411764705882353,34,15,0.4411764705882353,0,0,,6,5,0.8333333333333334,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,RED,BNK FEARX,Rumble,1,153,79,0.5163398692810458,153,79,0.5163398692810458,1,0,0.0,18,10,0.5555555555555556,0
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,RED,BNK FEARX,Wukong,2,123,66,0.5365853658536586,123,66,0.5365853658536586,1,1,1.0,15,7,0.4666666666666667,0
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,RED,BNK FEARX,Rakan,3,109,59,0.5412844036697247,109,59,0.5412844036697247,1,1,1.0,11,5,0.45454545454545453,0
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,RED,BNK FEARX,Galio,4,77,42,0.5454545454545454,77,42,0.5454545454545454,1,1,1.0,7,0,0.0,0
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_280961,4,2025,2025-09-04 10:42:24+00:00,15.17,RED,BNK FEARX,Vayne,5,1,0,0.0,1,0,0.0,0,0,,0,0,,0
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,BLUE,BNK FEARX,Twisted Fate,1,7,3,0.42857142857142855,7,3,0.42857142857142855,0,0,,0,0,,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,BLUE,BNK FEARX,Skarner,2,66,28,0.42424242424242425,66,28,0.42424242424242425,0,0,,7,3,0.42857142857142855,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,BLUE,BNK FEARX,Jayce,3,107,53,0.4953271028037383,107,53,0.4953271028037383,1,0,0.0,9,3,0.3333333333333333,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,BLUE,BNK FEARX,Ezreal,4,105,47,0.44761904761904764,105,47,0.44761904761904764,0,0,,11,3,0.2727272727272727,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,BLUE,BNK FEARX,Leona,5,83,38,0.4578313253012048,83,38,0.4578313253012048,1,0,0.0,10,4,0.4,1
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,RED,Dplus Kia,Jhin,1,97,52,0.5360824742268041,97,52,0.5360824742268041,1,0,0.0,9,7,0.7777777777777778,0
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,RED,Dplus Kia,Bard,2,33,18,0.5454545454545454,33,18,0.5454545454545454,0,0,,5,2,0.4,0
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,RED,Dplus Kia,Zed,3,9,7,0.7777777777777778,9,7,0.7777777777777778,0,0,,2,1,0.5,0
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,RED,Dplus Kia,Mel,4,4,0,0.0,4,0,0.0,0,0,,1,0,0.0,0
2025_20250904_BNK_FEARX_vs_Dplus_Kia_S7,LOLTMNT01_281636,5,2025,2025-09-04 11:44:52+00:00,15.17,RED,Dplus Kia,Camille,5,23,17,0.7391304347826086,23,17,0.7391304347826086,0,0,,3,2,0.6666666666666666,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,BLUE,Nongshim RedForce,Yunara,1,15,9,0.6,15,9,0.6,1,1,1.0,1,0,0.0,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,BLUE,Nongshim RedForce,Orianna,2,56,28,0.5,56,28,0.5,1,1,1.0,10,4,0.4,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,BLUE,Nongshim RedForce,Nocturne,3,43,20,0.46511627906976744,43,20,0.46511627906976744,1,0,0.0,8,3,0.375,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,BLUE,Nongshim RedForce,Galio,4,78,42,0.5384615384615384,78,42,0.5384615384615384,2,1,0.5,10,6,0.6,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,BLUE,Nongshim RedForce,Alistar,5,119,60,0.5042016806722689,119,60,0.5042016806722689,2,1,0.5,14,5,0.35714285714285715,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,RED,BNK FEARX,Annie,1,49,28,0.5714285714285714,49,28,0.5714285714285714,2,0,0.0,7,5,0.7142857142857143,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,RED,BNK FEARX,Wukong,2,124,66,0.532258064516129,124,66,0.532258064516129,2,1,0.5,16,7,0.4375,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,RED,BNK FEARX,Rumble,3,154,79,0.512987012987013,154,79,0.512987012987013,2,0,0.0,19,10,0.5263157894736842,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,RED,BNK FEARX,Corki,4,104,44,0.4230769230769231,104,44,0.4230769230769231,2,2,1.0,5,0,0.0,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281893,1,2025,2025-09-05 08:07:35+00:00,15.17,RED,BNK FEARX,Rakan,5,110,59,0.5363636363636364,110,59,0.5363636363636364,2,1,0.5,12,5,0.4166666666666667,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,BLUE,Nongshim RedForce,Ryze,1,90,50,0.5555555555555556,90,50,0.5555555555555556,2,2,1.0,10,5,0.5,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,BLUE,Nongshim RedForce,Sivir,2,48,22,0.4583333333333333,48,22,0.4583333333333333,2,1,0.5,7,1,0.14285714285714285,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,BLUE,Nongshim RedForce,Jarvan IV,3,41,23,0.5609756097560976,41,23,0.5609756097560976,2,0,0.0,0,0,,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,BLUE,Nongshim RedForce,Yorick,4,44,18,0.4090909090909091,44,18,0.4090909090909091,0,0,,2,0,0.0,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,BLUE,Nongshim RedForce,Bard,5,34,18,0.5294117647058824,34,18,0.5294117647058824,1,0,0.0,1,0,0.0,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,RED,BNK FEARX,Taliyah,1,120,70,0.5833333333333334,120,70,0.5833333333333334,2,1,0.5,18,7,0.3888888888888889,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,RED,BNK FEARX,Xin Zhao,2,161,89,0.5527950310559007,161,89,0.5527950310559007,2,0,0.0,18,8,0.4444444444444444,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,RED,BNK FEARX,Ambessa,3,125,48,0.384,125,48,0.384,2,0,0.0,8,1,0.125,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,RED,BNK FEARX,Zeri,4,44,21,0.4772727272727273,44,21,0.4772727272727273,1,1,1.0,7,4,0.5714285714285714,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281906,2,2025,2025-09-05 08:58:24+00:00,15.17,RED,BNK FEARX,Rell,5,121,62,0.512396694214876,121,62,0.512396694214876,2,2,1.0,11,7,0.6363636363636364,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,BLUE,Nongshim RedForce,Neeko,1,73,38,0.5205479452054794,73,38,0.5205479452054794,2,2,1.0,1,1,1.0,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,BLUE,Nongshim RedForce,Vi,2,74,33,0.44594594594594594,74,33,0.44594594594594594,2,1,0.5,8,3,0.375,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,BLUE,Nongshim RedForce,Ahri,3,114,54,0.47368421052631576,114,54,0.47368421052631576,2,0,0.0,7,0,0.0,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,BLUE,Nongshim RedForce,Kai'Sa,4,96,54,0.5625,96,54,0.5625,2,1,0.5,11,5,0.45454545454545453,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,BLUE,Nongshim RedForce,Gnar,5,36,16,0.4444444444444444,36,16,0.4444444444444444,1,1,1.0,4,3,0.75,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,RED,BNK FEARX,Aurora,1,96,48,0.5,96,48,0.5,2,1,0.5,2,0,0.0,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,RED,BNK FEARX,Lucian,2,67,29,0.43283582089552236,67,29,0.43283582089552236,2,1,0.5,10,3,0.3,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,RED,BNK FEARX,Braum,3,89,42,0.47191011235955055,89,42,0.47191011235955055,2,1,0.5,8,3,0.375,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,RED,BNK FEARX,Gwen,4,102,58,0.5686274509803921,102,58,0.5686274509803921,1,1,1.0,9,2,0.2222222222222222,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_282298,3,2025,2025-09-05 09:49:14+00:00,15.17,RED,BNK FEARX,Naafiri,5,56,24,0.42857142857142855,56,24,0.42857142857142855,1,1,1.0,11,6,0.5454545454545454,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,BLUE,BNK FEARX,Sion,1,75,36,0.48,75,36,0.48,2,1,0.5,9,5,0.5555555555555556,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,BLUE,BNK FEARX,Ezreal,2,106,48,0.4528301886792453,106,48,0.4528301886792453,1,1,1.0,12,4,0.3333333333333333,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,BLUE,BNK FEARX,Leona,3,84,39,0.4642857142857143,84,39,0.4642857142857143,2,1,0.5,11,5,0.45454545454545453,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,BLUE,BNK FEARX,Lee Sin,4,23,12,0.5217391304347826,23,12,0.5217391304347826,0,0,,1,1,1.0,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,BLUE,BNK FEARX,Twisted Fate,5,8,4,0.5,8,4,0.5,1,1,1.0,1,1,1.0,1
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,RED,Nongshim RedForce,Maokai,1,36,18,0.5,36,18,0.5,1,1,1.0,8,2,0.25,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,RED,Nongshim RedForce,Senna,2,30,15,0.5,30,15,0.5,0,0,,4,1,0.25,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,RED,Nongshim RedForce,Aatrox,3,39,19,0.48717948717948717,39,19,0.48717948717948717,2,2,1.0,3,2,0.6666666666666666,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,RED,Nongshim RedForce,Tahm Kench,4,8,5,0.625,8,5,0.625,0,0,,1,0,0.0,0
2025_20250905_BNK_FEARX_vs_Nongshim_RedForce_S4,LOLTMNT01_281961,4,2025,2025-09-05 10:44:14+00:00,15.17,RED,Nongshim RedForce,Smolder,5,7,5,0.7142857142857143,7,5,0.7142857142857143,0,0,,2,1,0.5,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,BLUE,Dplus Kia,Wukong,1,125,67,0.536,125,67,0.536,3,2,0.6666666666666666,12,4,0.3333333333333333,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,BLUE,Dplus Kia,Ryze,2,91,50,0.5494505494505495,91,50,0.5494505494505495,3,2,0.6666666666666666,12,6,0.5,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,BLUE,Dplus Kia,Aurora,3,97,48,0.4948453608247423,97,48,0.4948453608247423,3,1,0.3333333333333333,9,8,0.8888888888888888,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,BLUE,Dplus Kia,Lucian,4,68,29,0.4264705882352941,68,29,0.4264705882352941,3,1,0.3333333333333333,5,3,0.6,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,BLUE,Dplus Kia,Braum,5,90,42,0.4666666666666667,90,42,0.4666666666666667,3,1,0.3333333333333333,12,8,0.6666666666666666,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,RED,HANJIN BRION,Rumble,1,155,80,0.5161290322580645,155,80,0.5161290322580645,3,1,0.3333333333333333,15,7,0.4666666666666667,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,RED,HANJIN BRION,Orianna,2,57,28,0.49122807017543857,57,28,0.49122807017543857,2,1,0.5,5,2,0.4,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,RED,HANJIN BRION,Xin Zhao,3,162,90,0.5555555555555556,162,90,0.5555555555555556,3,1,0.3333333333333333,11,2,0.18181818181818182,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,RED,HANJIN BRION,Corki,4,105,45,0.42857142857142855,105,45,0.42857142857142855,3,3,1.0,14,6,0.42857142857142855,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282847,1,2025,2025-09-06 06:09:11+00:00,15.17,RED,HANJIN BRION,Alistar,5,120,60,0.5,120,60,0.5,3,1,0.3333333333333333,9,3,0.3333333333333333,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,BLUE,HANJIN BRION,Taliyah,1,121,71,0.5867768595041323,121,71,0.5867768595041323,3,2,0.6666666666666666,12,7,0.5833333333333334,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,BLUE,HANJIN BRION,Naafiri,2,57,24,0.42105263157894735,57,24,0.42105263157894735,2,1,0.5,7,2,0.2857142857142857,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,BLUE,HANJIN BRION,Renekton,3,52,34,0.6538461538461539,52,34,0.6538461538461539,2,1,0.5,8,6,0.75,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,BLUE,HANJIN BRION,Jhin,4,98,52,0.5306122448979592,98,52,0.5306122448979592,2,0,0.0,10,4,0.4,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,BLUE,HANJIN BRION,Nautilus,5,89,39,0.43820224719101125,89,39,0.43820224719101125,2,1,0.5,14,6,0.42857142857142855,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,RED,Dplus Kia,Ahri,1,115,55,0.4782608695652174,115,55,0.4782608695652174,3,1,0.3333333333333333,22,13,0.5909090909090909,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,RED,Dplus Kia,Vi,2,75,34,0.4533333333333333,75,34,0.4533333333333333,3,2,0.6666666666666666,6,3,0.5,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,RED,Dplus Kia,Sion,3,76,37,0.4868421052631579,76,37,0.4868421052631579,3,2,0.6666666666666666,6,4,0.6666666666666666,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,RED,Dplus Kia,Varus,4,104,49,0.47115384615384615,104,49,0.47115384615384615,0,0,,12,7,0.5833333333333334,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282855,2,2025,2025-09-06 07:05:22+00:00,15.17,RED,Dplus Kia,Rell,5,122,63,0.5163934426229508,122,63,0.5163934426229508,3,3,1.0,9,5,0.5555555555555556,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,BLUE,Dplus Kia,Annie,1,50,29,0.58,50,29,0.58,3,1,0.3333333333333333,8,4,0.5,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,BLUE,Dplus Kia,Kai'Sa,2,97,55,0.5670103092783505,97,55,0.5670103092783505,3,2,0.6666666666666666,11,5,0.45454545454545453,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,BLUE,Dplus Kia,Poppy,3,92,58,0.6304347826086957,92,58,0.6304347826086957,0,0,,11,9,0.8181818181818182,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,BLUE,Dplus Kia,Zed,4,10,7,0.7,10,7,0.7,1,0,0.0,3,1,0.3333333333333333,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,BLUE,Dplus Kia,Aatrox,5,40,19,0.475,40,19,0.475,3,2,0.6666666666666666,5,2,0.4,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,RED,HANJIN BRION,Ambessa,1,126,49,0.3888888888888889,126,49,0.3888888888888889,3,1,0.3333333333333333,15,1,0.06666666666666667,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,RED,HANJIN BRION,Trundle,2,60,24,0.4,60,24,0.4,2,1,0.5,7,3,0.42857142857142855,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,RED,HANJIN BRION,Galio,3,79,42,0.5316455696202531,79,42,0.5316455696202531,3,1,0.3333333333333333,0,0,,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,RED,HANJIN BRION,Miss Fortune,4,78,35,0.44871794871794873,78,35,0.44871794871794873,1,1,1.0,10,4,0.4,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_283478,3,2025,2025-09-06 07:56:05+00:00,15.17,RED,HANJIN BRION,Maokai,5,37,18,0.4864864864864865,37,18,0.4864864864864865,2,1,0.5,8,6,0.75,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282880,4,2025,2025-09-06 08:47:59+00:00,15.17,BLUE,Dplus Kia,Pantheon,1,79,43,0.5443037974683544,79,43,0.5443037974683544,2,2,1.0,12,6,0.5,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282880,4,2025,2025-09-06 08:47:59+00:00,15.17,BLUE,Dplus Kia,Zeri,2,45,22,0.4888888888888889,45,22,0.4888888888888889,2,2,1.0,5,4,0.8,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282880,4,2025,2025-09-06 08:47:59+00:00,15.17,BLUE,Dplus Kia,Lulu,3,28,12,0.42857142857142855,28,12,0.42857142857142855,1,0,0.0,2,1,0.5,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282880,4,2025,2025-09-06 08:47:59+00:00,15.17,BLUE,Dplus Kia,LeBlanc,4,5,2,0.4,5,2,0.4,0,0,,2,2,1.0,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282880,4,2025,2025-09-06 08:47:59+00:00,15.17,BLUE,Dplus Kia,Jax,5,50,26,0.52,50,26,0.52,1,1,1.0,5,3,0.6,1
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282880,4,2025,2025-09-06 08:47:59+00:00,15.17,RED,HANJIN BRION,Jarvan IV,1,42,23,0.5476190476190477,42,23,0.5476190476190477,3,0,0.0,2,1,0.5,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282880,4,2025,2025-09-06 08:47:59+00:00,15.17,RED,HANJIN BRION,Sivir,2,49,22,0.4489795918367347,49,22,0.4489795918367347,3,1,0.3333333333333333,5,2,0.4,0
2025_20250906_Dplus_Kia_vs_HANJIN_BRION_S7,LOLTMNT01_282880,4,2025,2025-09-06 08:47:59+00:00,15.17,RED,HANJIN BRION,Neeko,3,74,39,0.527027027027027,74,39,0.527027027027027,3,3,1.0,7,2,0.2857142857142857,0
