game_id,year,date,league,game_number,split,playoffs,patch,datacompleteness,source_url,source_series_id,blue_team,blue_team_id,red_team,red_team_id,first_pick_side,blue_result,red_result,winner_side,winner_team,blue_ban1,red_ban1,blue_pick1,red_pick1,blue_ban2,red_ban2,blue_pick2,red_pick2,blue_ban3,red_ban3,blue_pick3,red_pick3,blue_ban4,red_ban4,blue_pick4,red_pick4,blue_ban5,red_ban5,blue_pick5,red_pick5,team_pair,series_id,fearless_unavailable_before_game,fearless_unavailable_count,fearless_repeat_detected,blue_games_before,blue_wins_before,blue_win_rate_before,blue_season_games_before,blue_season_wins_before,blue_season_win_rate_before,blue_last5_games,blue_last5_win_rate,blue_last10_games,blue_last10_win_rate,blue_side_games_before,blue_side_win_rate_before,blue_patch_games_before,blue_patch_win_rate_before,blue_h2h_games_before,blue_h2h_win_rate_before,red_games_before,red_wins_before,red_win_rate_before,red_season_games_before,red_season_wins_before,red_season_win_rate_before,red_last5_games,red_last5_win_rate,red_last10_games,red_last10_win_rate,red_side_games_before,red_side_win_rate_before,red_patch_games_before,red_patch_win_rate_before,red_h2h_games_before,red_h2h_win_rate_before
LOLTMNT02_360285,2026,2026-03-01 09:14:27+00:00,LCK,2,Cup,0,16.03,complete,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,RED,1,0,BLUE,Gen.G,Rumble,Aurora,Ashe,Orianna,Karma,Vi,Seraphine,Nocturne,Yunara,Nautilus,Galio,Renekton,Neeko,Xin Zhao,Ambessa,Kalista,Zeri,Wukong,Zaahen,Renata Glasc,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,2026_20260301_BNK_FEARX_vs_Gen_G_S6,"[""Ryze"", ""Varus"", ""Gwen"", ""Pantheon"", ""Jarvan IV"", ""Taliyah"", ""Sivir"", ""Gnar"", ""Bard"", ""Rakan""]",10,False,141.0,108.0,0.7659574468085106,20.0,18.0,0.9,5.0,0.8,10.0,0.8,60.0,0.8166666666666667,9.0,0.7777777777777778,14.0,0.8571428571428571,136.0,64.0,0.47058823529411764,31.0,18.0,0.5806451612903226,5.0,0.6,10.0,0.6,66.0,0.4090909090909091,17.0,0.5882352941176471,14.0,0.14285714285714285
LOLTMNT02_360286,2026,2026-03-01 10:01:17+00:00,LCK,3,Cup,0,16.03,complete,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,RED,1,0,BLUE,Gen.G,Rumble,Aurora,Neeko,Azir,Lulu,Vi,Wukong,Lucian,Karma,Yone,Yunara,Nami,Xin Zhao,Rek'Sai,Annie,Dr. Mundo,K'Sante,Ahri,Aatrox,Sion,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,2026_20260301_BNK_FEARX_vs_Gen_G_S6,"[""Ryze"", ""Varus"", ""Gwen"", ""Pantheon"", ""Jarvan IV"", ""Taliyah"", ""Sivir"", ""Gnar"", ""Bard"", ""Rakan"", ""Ashe"", ""Orianna"", ""Seraphine"", ""Nocturne"", ""Galio"", ""Renekton"", ""Ambessa"", ""Kalista"", ""Zaahen"", ""Renata Glasc""]",20,False,142.0,109.0,0.7676056338028169,21.0,19.0,0.9047619047619048,5.0,0.8,10.0,0.8,61.0,0.819672131147541,10.0,0.8,15.0,0.8666666666666667,137.0,64.0,0.46715328467153283,32.0,18.0,0.5625,5.0,0.6,10.0,0.5,67.0,0.40298507462686567,18.0,0.5555555555555556,15.0,0.13333333333333333
LOLTMNT02_375568,2026,2026-04-01 08:11:43+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,RED,0,1,RED,Hanwha Life Esports,Azir,Orianna,Neeko,Ryze,Karma,Rumble,Jarvan IV,Ezreal,Varus,Sion,Cassiopeia,Bard,Ambessa,Caitlyn,Jhin,Jayce,Xin Zhao,K'Sante,Yorick,Pantheon,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2026_20260401_HANJIN_BRION_vs_Hanwha_Life_Esports_S4,[],0,False,120.0,45.0,0.375,19.0,6.0,0.3157894736842105,5.0,0.2,10.0,0.3,61.0,0.4426229508196721,0.0,,7.0,0.14285714285714285,135.0,81.0,0.6,14.0,5.0,0.35714285714285715,5.0,0.2,10.0,0.4,76.0,0.5921052631578947,0.0,,7.0,0.8571428571428571
LOLTMNT02_375577,2026,2026-04-01 09:05:37+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,RED,1,0,BLUE,Hanwha Life Esports,Orianna,Varus,Ashe,Azir,Caitlyn,Rumble,Xin Zhao,Trundle,Poppy,Karma,Seraphine,Renekton,Nautilus,Akali,Ziggs,Mel,Yunara,Kennen,Gnar,Pyke,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2026_20260401_HANJIN_BRION_vs_Hanwha_Life_Esports_S4,"[""Neeko"", ""Ryze"", ""Jarvan IV"", ""Ezreal"", ""Cassiopeia"", ""Bard"", ""Jhin"", ""Jayce"", ""Yorick"", ""Pantheon""]",10,False,136.0,82.0,0.6029411764705882,15.0,6.0,0.4,5.0,0.4,10.0,0.5,59.0,0.6101694915254238,1.0,1.0,8.0,0.875,121.0,45.0,0.371900826446281,20.0,6.0,0.3,5.0,0.2,10.0,0.3,59.0,0.3050847457627119,1.0,0.0,8.0,0.125
LOLTMNT02_374657,2026,2026-04-01 10:23:34+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,RED,1,0,BLUE,KT Rolster,Bard,Varus,Ryze,Orianna,Rumble,Vi,Pantheon,Jarvan IV,Karma,Azir,Jayce,Ezreal,Yorick,Lulu,Ashe,Anivia,Nautilus,Nami,Seraphine,Ambessa,oe:team:ce499dea30cfce118f4fe85da0227e8|oe:team:d723992568441c6bafa2658129eade7,2026_20260401_KT_Rolster_vs_T1_S9,[],0,False,131.0,60.0,0.4580152671755725,17.0,6.0,0.35294117647058826,5.0,0.4,10.0,0.4,65.0,0.4,0.0,,19.0,0.21052631578947367,138.0,86.0,0.6231884057971014,23.0,14.0,0.6086956521739131,5.0,0.4,10.0,0.4,72.0,0.6111111111111112,0.0,,19.0,0.7894736842105263
LOLTMNT02_374671,2026,2026-04-01 11:09:27+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,RED,1,0,BLUE,KT Rolster,Bard,Aurora,Yunara,Vi,Rumble,Karma,Nocturne,Corki,Azir,Yone,Lulu,Nami,Ahri,Gnar,Annie,K'Sante,Galio,Renekton,Vayne,Taliyah,oe:team:ce499dea30cfce118f4fe85da0227e8|oe:team:d723992568441c6bafa2658129eade7,2026_20260401_KT_Rolster_vs_T1_S9,"[""Ryze"", ""Orianna"", ""Pantheon"", ""Jarvan IV"", ""Jayce"", ""Ezreal"", ""Ashe"", ""Anivia"", ""Seraphine"", ""Ambessa""]",10,False,132.0,61.0,0.4621212121212121,18.0,7.0,0.3888888888888889,5.0,0.4,10.0,0.5,66.0,0.4090909090909091,1.0,1.0,20.0,0.25,139.0,86.0,0.6187050359712231,24.0,14.0,0.5833333333333334,5.0,0.2,10.0,0.3,73.0,0.6027397260273972,1.0,0.0,20.0,0.75
LOLTMNT02_374985,2026,2026-04-02 08:08:29+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,RED,1,0,BLUE,Nongshim RedForce,Rumble,Pantheon,Vi,Azir,Ashe,Karma,Varus,Xin Zhao,Poppy,Orianna,Gnar,Renekton,Bard,Ziggs,LeBlanc,Sivir,Yunara,Taliyah,Anivia,Alistar,oe:team:5cd2cd09ec94296f605dd13a2924d6c|oe:team:ef69efa6acebe94107f0cf1ba716806,2026_20260402_Dplus_Kia_vs_Nongshim_RedForce_S6,[],0,False,137.0,53.0,0.38686131386861317,21.0,8.0,0.38095238095238093,5.0,0.0,10.0,0.3,72.0,0.375,0.0,,16.0,0.3125,166.0,91.0,0.5481927710843374,35.0,18.0,0.5142857142857142,5.0,0.4,10.0,0.4,81.0,0.49382716049382713,0.0,,16.0,0.6875
LOLTMNT02_374997,2026,2026-04-02 09:03:28+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,RED,1,0,BLUE,Nongshim RedForce,Rumble,Pantheon,Jarvan IV,Ryze,Ashe,Nocturne,Orianna,Ambessa,Karma,Bard,K'Sante,Jayce,Ezreal,Lulu,Yunara,Corki,Nami,Neeko,Nautilus,Leona,oe:team:5cd2cd09ec94296f605dd13a2924d6c|oe:team:ef69efa6acebe94107f0cf1ba716806,2026_20260402_Dplus_Kia_vs_Nongshim_RedForce_S6,"[""Vi"", ""Azir"", ""Varus"", ""Xin Zhao"", ""Gnar"", ""Renekton"", ""LeBlanc"", ""Sivir"", ""Anivia"", ""Alistar""]",10,False,138.0,54.0,0.391304347826087,22.0,9.0,0.4090909090909091,5.0,0.2,10.0,0.3,73.0,0.3835616438356164,1.0,1.0,17.0,0.35294117647058826,167.0,91.0,0.5449101796407185,36.0,18.0,0.5,5.0,0.2,10.0,0.4,82.0,0.4878048780487805,1.0,0.0,17.0,0.6470588235294118
LOLTMNT02_376019,2026,2026-04-02 10:15:16+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,BLUE,0,1,RED,DN SOOPers,Pantheon,Orianna,Azir,Ziggs,Vi,Rumble,Xin Zhao,Jarvan IV,Karma,Bard,Jayce,Yone,Sion,Poppy,Yunara,Yorick,K'Sante,Corki,Nautilus,Leona,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:b3c72a20aa56f5d28022ac04a7dc294,2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S10,[],0,False,130.0,53.0,0.4076923076923077,33.0,15.0,0.45454545454545453,5.0,0.2,10.0,0.4,68.0,0.4117647058823529,0.0,,24.0,0.625,120.0,36.0,0.3,33.0,15.0,0.45454545454545453,5.0,0.4,10.0,0.5,49.0,0.24489795918367346,0.0,,24.0,0.375
LOLTMNT02_376026,2026,2026-04-02 11:09:57+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,BLUE,0,1,RED,DN SOOPers,Vi,Orianna,Ryze,Cassiopeia,Karma,Rumble,Ambessa,Bard,Nocturne,Pantheon,Varus,Sivir,Wukong,Alistar,Anivia,Naafiri,Lee Sin,Neeko,Gnar,Sylas,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:b3c72a20aa56f5d28022ac04a7dc294,2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S10,"[""Azir"", ""Ziggs"", ""Xin Zhao"", ""Jarvan IV"", ""Jayce"", ""Yone"", ""Yunara"", ""Yorick"", ""Nautilus"", ""Leona""]",10,False,131.0,53.0,0.40458015267175573,34.0,15.0,0.4411764705882353,5.0,0.2,10.0,0.3,69.0,0.4057971014492754,1.0,0.0,25.0,0.6,121.0,37.0,0.30578512396694213,34.0,16.0,0.47058823529411764,5.0,0.4,10.0,0.5,50.0,0.26,1.0,1.0,25.0,0.4
LOLTMNT02_377156,2026,2026-04-03 08:10:24+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,RED,1,0,BLUE,KT Rolster,Rumble,Nautilus,Ezreal,Aurora,Ryze,Pantheon,Karma,Ashe,Orianna,Azir,Jayce,Seraphine,Yorick,Annie,Xin Zhao,K'Sante,Vi,Mel,Zoe,Nocturne,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:d723992568441c6bafa2658129eade7,2026_20260403_Gen_G_vs_KT_Rolster_S9,[],0,False,133.0,62.0,0.46616541353383456,19.0,8.0,0.42105263157894735,5.0,0.4,10.0,0.5,67.0,0.417910447761194,2.0,1.0,21.0,0.19047619047619047,143.0,110.0,0.7692307692307693,22.0,20.0,0.9090909090909091,5.0,0.8,10.0,0.8,81.0,0.7283950617283951,0.0,,21.0,0.8095238095238095
LOLTMNT02_376203,2026,2026-04-03 08:58:48+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,RED,1,0,BLUE,Gen.G,Rumble,Nautilus,Pantheon,Ryze,Yunara,Anivia,Varus,Sivir,Jarvan IV,Orianna,Azir,Bard,Vi,Alistar,Neeko,Renekton,Ambessa,Rakan,Jhin,Aatrox,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:d723992568441c6bafa2658129eade7,2026_20260403_Gen_G_vs_KT_Rolster_S9,"[""Ezreal"", ""Aurora"", ""Karma"", ""Ashe"", ""Jayce"", ""Seraphine"", ""Xin Zhao"", ""K'Sante"", ""Zoe"", ""Nocturne""]",10,False,144.0,110.0,0.7638888888888888,23.0,20.0,0.8695652173913043,5.0,0.8,10.0,0.8,62.0,0.8225806451612904,1.0,0.0,22.0,0.7727272727272727,134.0,63.0,0.4701492537313433,20.0,9.0,0.45,5.0,0.6,10.0,0.5,66.0,0.5151515151515151,3.0,1.0,22.0,0.22727272727272727
LOLTMNT02_376207,2026,2026-04-03 09:48:35+00:00,LCK,3,Rounds 1-2,0,16.06,complete,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,BLUE,0,1,RED,KT Rolster,Lulu,Rumble,Ambessa,Jarvan IV,Nami,Vi,Wukong,Yunara,Poppy,Orianna,Annie,Alistar,Syndra,Rakan,Caitlyn,Zaahen,Cassiopeia,Nautilus,Elise,Akali,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:d723992568441c6bafa2658129eade7,2026_20260403_Gen_G_vs_KT_Rolster_S9,"[""Ezreal"", ""Aurora"", ""Karma"", ""Ashe"", ""Jayce"", ""Seraphine"", ""Xin Zhao"", ""K'Sante"", ""Zoe"", ""Nocturne"", ""Pantheon"", ""Ryze"", ""Varus"", ""Sivir"", ""Azir"", ""Bard"", ""Neeko"", ""Renekton"", ""Jhin"", ""Aatrox""]",20,False,145.0,111.0,0.7655172413793103,24.0,21.0,0.875,5.0,0.8,10.0,0.8,63.0,0.8253968253968254,2.0,0.5,23.0,0.782608695652174,135.0,63.0,0.4666666666666667,21.0,9.0,0.42857142857142855,5.0,0.6,10.0,0.5,67.0,0.5074626865671642,4.0,0.75,23.0,0.21739130434782608
LOLTMNT02_376241,2026,2026-04-03 11:10:37+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,RED,1,0,BLUE,HANJIN BRION,Azir,Orianna,Pantheon,Ryze,Rumble,Varus,Jayce,Jarvan IV,Karma,Cassiopeia,Anivia,Bard,K'Sante,Corki,Ezreal,Jhin,Sivir,Nautilus,Elise,Yorick,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S7,[],0,False,122.0,45.0,0.36885245901639346,21.0,6.0,0.2857142857142857,5.0,0.2,10.0,0.3,62.0,0.43548387096774194,2.0,0.0,16.0,0.25,138.0,64.0,0.463768115942029,33.0,18.0,0.5454545454545454,5.0,0.4,10.0,0.4,68.0,0.39705882352941174,0.0,,16.0,0.75
LOLTMNT02_377199,2026,2026-04-03 12:14:25+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,BLUE,0,1,RED,HANJIN BRION,Varus,Rumble,Karma,Xin Zhao,Pyke,Nocturne,Ashe,Caitlyn,Azir,Orianna,Wukong,Seraphine,Mel,Akali,Galio,Annie,Ambessa,Syndra,Kennen,K'Sante,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S7,"[""Pantheon"", ""Ryze"", ""Jayce"", ""Jarvan IV"", ""Anivia"", ""Bard"", ""Ezreal"", ""Jhin"", ""Elise"", ""Yorick""]",10,False,139.0,64.0,0.460431654676259,34.0,18.0,0.5294117647058824,5.0,0.2,10.0,0.4,70.0,0.5285714285714286,1.0,0.0,17.0,0.7058823529411765,123.0,46.0,0.37398373983739835,22.0,7.0,0.3181818181818182,5.0,0.4,10.0,0.4,60.0,0.3,3.0,0.3333333333333333,17.0,0.29411764705882354
LOLTMNT02_376401,2026,2026-04-04 08:08:38+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,RED,0,1,RED,T1,Orianna,Varus,Pantheon,Azir,Bard,Karma,Aurora,Xin Zhao,Ryze,Rumble,Anivia,Jayce,Yunara,Seraphine,Jhin,Neeko,Ezreal,Corki,Nautilus,Caitlyn,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:ce499dea30cfce118f4fe85da0227e8,2026_20260404_Hanwha_Life_Esports_vs_T1_S10,[],0,False,137.0,83.0,0.6058394160583942,16.0,7.0,0.4375,5.0,0.4,10.0,0.5,60.0,0.6166666666666667,2.0,1.0,25.0,0.48,140.0,86.0,0.6142857142857143,25.0,14.0,0.56,5.0,0.0,10.0,0.3,74.0,0.5945945945945946,2.0,0.0,25.0,0.52
LOLTMNT02_376413,2026,2026-04-04 09:08:12+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,RED,1,0,BLUE,T1,Rumble,Bard,Gnar,Jarvan IV,Ryze,Karma,Lee Sin,Yunara,Ashe,Orianna,Annie,Lulu,Galio,Corki,Lucian,Taliyah,Kennen,Aphelios,Nami,Vayne,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:ce499dea30cfce118f4fe85da0227e8,2026_20260404_Hanwha_Life_Esports_vs_T1_S10,"[""Pantheon"", ""Azir"", ""Aurora"", ""Xin Zhao"", ""Anivia"", ""Jayce"", ""Jhin"", ""Neeko"", ""Nautilus"", ""Caitlyn""]",10,False,141.0,87.0,0.6170212765957447,26.0,15.0,0.5769230769230769,5.0,0.2,10.0,0.3,66.0,0.6363636363636364,3.0,0.3333333333333333,26.0,0.5384615384615384,138.0,83.0,0.6014492753623188,17.0,7.0,0.4117647058823529,5.0,0.4,10.0,0.5,77.0,0.5974025974025974,3.0,0.6666666666666666,26.0,0.46153846153846156
LOLTMNT02_377394,2026,2026-04-04 10:30:33+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,BLUE,1,0,BLUE,Dplus Kia,Pantheon,Rumble,Karma,Ezreal,Varus,Vi,Orianna,Xin Zhao,Azir,Jayce,Jhin,Ryze,Bard,Nocturne,Wukong,Neeko,Nautilus,Jarvan IV,Gnar,Kennen,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:ef69efa6acebe94107f0cf1ba716806,2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S8,[],0,False,168.0,91.0,0.5416666666666666,37.0,18.0,0.4864864864864865,5.0,0.0,10.0,0.3,85.0,0.6,2.0,0.0,21.0,0.7142857142857143,132.0,53.0,0.4015151515151515,35.0,15.0,0.42857142857142855,5.0,0.2,10.0,0.2,62.0,0.4032258064516129,2.0,0.0,21.0,0.2857142857142857
LOLTMNT02_376440,2026,2026-04-04 11:29:13+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,BLUE,1,0,BLUE,Dplus Kia,Varus,Rumble,Jarvan IV,Yunara,Pantheon,Jayce,Annie,Ambessa,Vi,Azir,Renekton,K'Sante,Nautilus,Ashe,Corki,Bard,Lulu,Nami,Anivia,Aurora,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:ef69efa6acebe94107f0cf1ba716806,2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S8,"[""Karma"", ""Ezreal"", ""Orianna"", ""Xin Zhao"", ""Jhin"", ""Ryze"", ""Wukong"", ""Neeko"", ""Gnar"", ""Kennen""]",10,False,169.0,92.0,0.5443786982248521,38.0,19.0,0.5,5.0,0.2,10.0,0.4,86.0,0.6046511627906976,3.0,0.3333333333333333,22.0,0.7272727272727273,133.0,53.0,0.39849624060150374,36.0,15.0,0.4166666666666667,5.0,0.2,10.0,0.2,63.0,0.3968253968253968,3.0,0.0,22.0,0.2727272727272727
LOLTMNT02_377509,2026,2026-04-05 08:10:33+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,BLUE,1,0,BLUE,Nongshim RedForce,Karma,Rumble,Azir,LeBlanc,Vi,Orianna,Jarvan IV,Pantheon,Varus,Seraphine,Jayce,Yorick,Lulu,Sivir,Jhin,Caitlyn,Ezreal,Nautilus,Bard,Neeko,oe:team:5cd2cd09ec94296f605dd13a2924d6c|oe:team:b3c72a20aa56f5d28022ac04a7dc294,2026_20260405_DN_SOOPers_vs_Nongshim_RedForce_S5,[],0,False,139.0,55.0,0.39568345323741005,23.0,10.0,0.43478260869565216,5.0,0.4,10.0,0.4,74.0,0.3918918918918919,2.0,1.0,10.0,0.4,122.0,38.0,0.3114754098360656,35.0,17.0,0.4857142857142857,5.0,0.6,10.0,0.6,51.0,0.27450980392156865,2.0,1.0,10.0,0.6
LOLTMNT02_377512,2026,2026-04-05 09:04:05+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,BLUE,1,0,BLUE,Nongshim RedForce,Karma,Rumble,Ryze,Cassiopeia,Varus,Orianna,Lee Sin,Nautilus,Aurora,Vi,Gnar,Ambessa,Wukong,Leona,Sivir,Nocturne,Yunara,Ashe,Anivia,Kai'Sa,oe:team:5cd2cd09ec94296f605dd13a2924d6c|oe:team:b3c72a20aa56f5d28022ac04a7dc294,2026_20260405_DN_SOOPers_vs_Nongshim_RedForce_S5,"[""Azir"", ""LeBlanc"", ""Jarvan IV"", ""Pantheon"", ""Jayce"", ""Yorick"", ""Jhin"", ""Caitlyn"", ""Bard"", ""Neeko""]",10,False,140.0,56.0,0.4,24.0,11.0,0.4583333333333333,5.0,0.6,10.0,0.5,75.0,0.4,3.0,1.0,11.0,0.45454545454545453,123.0,38.0,0.3089430894308943,36.0,17.0,0.4722222222222222,5.0,0.6,10.0,0.5,52.0,0.2692307692307692,3.0,0.6666666666666666,11.0,0.5454545454545454
LOLTMNT02_376564,2026,2026-04-05 10:22:53+00:00,LCK,1,Rounds 1-2,0,16.06,complete,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,RED,1,0,BLUE,Gen.G,Rumble,Varus,Pantheon,Ryze,Karma,Orianna,Yunara,Jarvan IV,Ashe,Azir,Anivia,Nautilus,Ezreal,K'Sante,Alistar,Senna,Corki,Neeko,Sion,Jayce,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,2026_20260405_BNK_FEARX_vs_Gen_G_S7,[],0,False,146.0,111.0,0.7602739726027398,25.0,21.0,0.84,5.0,0.6,10.0,0.7,64.0,0.8125,3.0,0.3333333333333333,16.0,0.875,140.0,64.0,0.45714285714285713,35.0,18.0,0.5142857142857142,5.0,0.0,10.0,0.4,69.0,0.391304347826087,2.0,0.0,16.0,0.125
LOLTMNT02_376566,2026,2026-04-05 11:13:31+00:00,LCK,2,Rounds 1-2,0,16.06,complete,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,BLUE,1,0,BLUE,Gen.G,Karma,Orianna,Rumble,Seraphine,Nocturne,Aurora,Caitlyn,Xin Zhao,LeBlanc,Varus,Bard,Ezreal,Ornn,Wukong,Azir,K'Sante,Akali,Vi,Skarner,Mel,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,2026_20260405_BNK_FEARX_vs_Gen_G_S7,"[""Pantheon"", ""Ryze"", ""Yunara"", ""Jarvan IV"", ""Anivia"", ""Nautilus"", ""Alistar"", ""Senna"", ""Sion"", ""Jayce""]",10,False,147.0,112.0,0.7619047619047619,26.0,22.0,0.8461538461538461,5.0,0.6,10.0,0.7,65.0,0.8153846153846154,4.0,0.5,17.0,0.8823529411764706,141.0,64.0,0.45390070921985815,36.0,18.0,0.5,5.0,0.0,10.0,0.3,70.0,0.38571428571428573,3.0,0.0,17.0,0.11764705882352941
LOLTMNT01_360022,2026,2026-04-08 08:06:29+00:00,LCK,1,Rounds 1-2,0,16.07,complete,,,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,BLUE,1,0,BLUE,Hanwha Life Esports,Karma,Anivia,Orianna,Azir,Rumble,Varus,Jarvan IV,Jayce,Pantheon,Nocturne,Yorick,Vi,Yunara,Nautilus,Ashe,Ezreal,Bard,Nami,Seraphine,Neeko,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:ef69efa6acebe94107f0cf1ba716806,2026_20260408_Dplus_Kia_vs_Hanwha_Life_Esports_S5,[],0,False,139.0,83.0,0.5971223021582733,18.0,7.0,0.3888888888888889,5.0,0.4,10.0,0.4,61.0,0.6065573770491803,0.0,,14.0,0.5,170.0,93.0,0.5470588235294118,39.0,20.0,0.5128205128205128,5.0,0.4,10.0,0.5,83.0,0.4819277108433735,0.0,,14.0,0.5
